Owner,View Name,Column Name,Data Type,Data Length,Precision,Description,,,
CS,WH_D_COURSE,ACAD_GROUP_SID,NUMBER,22,10,Academic Group surrogate identification,,,
CS,WH_D_COURSE,ACAD_GROUP_CD,VARCHAR2,5,,Academic Group Code - The code for the School / College offering the program,,,
CS,WH_D_COURSE,ACAD_GROUP_SD,VARCHAR2,10,,Academic Group Short Description - The short description for the School / College offering the program,,,
CS,WH_D_COURSE,ACAD_GROUP_LD,VARCHAR2,30,,Academic Group Long Description - The long description for the School / College offering the program,,,
CS,WH_D_COURSE,ACAD_CAR_SID,NUMBER,22,10,Academic Career surrogate identification,,,
CS,WH_D_COURSE,ACAD_CAR_CD,VARCHAR2,4,,Academic Career Code - designates all course work undertaken by a student at an academic institution,,,
CS,WH_D_COURSE,ACAD_CAR_SD,VARCHAR2,10,,Academic Career Short Description for the Academic Career Code,,,
CS,WH_D_COURSE,ACAD_CAR_LD,VARCHAR2,30,,Academic Career Long Description for the Academic Career Code,,,
CS,WH_D_COURSE,SUBJECT_CD,VARCHAR2,8,,Subject Code of the course,,,
CS,WH_D_COURSE,SUBJECT_SD,VARCHAR2,10,,Subject Short description of the course,,,
CS,WH_D_COURSE,SUBJECT_LD,VARCHAR2,30,,Subject Long description of the course,,,
CS,WH_D_COURSE,SUBJECT_FD,VARCHAR2,50,,Subject Formal description of the course,,,
CS,WH_D_COURSE,COMPONENT_TYPE_SID,NUMBER,22,10,Section type (component) Surrogate Identification,,,
CS,WH_D_COURSE,COMPONENT_TYPE_CD,VARCHAR2,3,,"Section type (component) Code (Lecture, Laboratory, Discussion, etc.) ",,,
CS,WH_D_COURSE,COMPONENT_TYPE_SD,VARCHAR2,10,,Section type (component) Short Description,,,
CS,WH_D_COURSE,COMPONENT_TYPE_LD,VARCHAR2,30,,Section type (component) Long Description,,,
CS,WH_D_COURSE,REQ_CD,VARCHAR2,4,,"Requirements designated for the course (i.e.  WR - Writing Requirement Course, MR -  Math Requirement (Gordon Rule))",,,
CS,WH_D_COURSE,CIP_CD,VARCHAR2,13,,Classification of Instructional Programs Code,,,
CS,WH_D_COURSE,CIP_LD,VARCHAR2,30,,Classification of Instructional Programs Long Description,,,
CS,WH_D_COURSE,HEGIS_CD,VARCHAR2,8,,The Higher Education General Information Survey (HEGIS) Series Code,,,
CS,WH_D_COURSE,HEGIS_LD,VARCHAR2,30,,The Higher Education General Information Survey (HEGIS) Series Long Description,,,
CS,WH_D_COURSE,COURSE_REPEAT_FLAG,VARCHAR2,1,,Repeat flag at the course offering level,,,
CS,WH_D_COURSE,COURSE_REPEAT_LIMIT,NUMBER,22,10,Limit on the repeated attempts for the course offering,,,
CS,WH_D_COURSE,HOURS_REPEAT_LIMIT,NUMBER,22,5,Credit limit on the repeated course offering,,,
CS,WH_D_COURSE,MIN_HOURS,NUMBER,22,5,Minimum hours (units) of the course,,,
CS,WH_D_COURSE,MAX_HOURS,NUMBER,22,5,Maximum hours (units) of the course,,,
CS,WH_D_COURSE,ACAD_PROGRESS_HOURS,NUMBER,22,5,Hours (Units) for Academic Progress to Degree,,,
CS,WH_D_COURSE,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_COURSE,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_COURSE,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_COURSE,EFF_START_DT,DATE,7,,Effective start date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_COURSE,EFF_END_DT,DATE,7,,Effective end date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_COURSE,PS_CUR_FLAG,VARCHAR2,1,,Flag (Y/N) that indicates if this row is still active in PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_ENRLMT_REASON,ENRLMT_REASON_SID,NUMBER,22,,Enrollment Reason of the Enrollment Status Surrogate Identification ,,,
CS,WH_D_ENRLMT_REASON,ENRLMT_REASON_CD,VARCHAR2,4,,Enrollment reason code of the enrollment status,,,
CS,WH_D_ENRLMT_REASON,ENRLMT_REASON_SD,VARCHAR2,30,,Enrollment reason long description,,,
CS,WH_D_ENRLMT_REASON,ENRLMT_REASON_LD,VARCHAR2,10,,Enrollment reason short description,,,
CS,WH_D_ENRLMT_REASON,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status Code (A- Active, I- Inactive)",,,
CS,WH_D_ENRLMT_REASON,EFF_DT,TIMESTAMP(6),11,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_ENRLMT_REASON,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_ENRLMT_REASON,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_ENRLMT_REASON,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_ENRLMT_STATUS,ENRLMT_STATUS_SID,NUMBER,22,,Enrollment Status Surrogate Identification,,,
CS,WH_D_ENRLMT_STATUS,ENRLMT_STATUS_CD,VARCHAR2,4,,"Enrollment Status Code (Enrolled, Withdraw, Dropped)",,,
CS,WH_D_ENRLMT_STATUS,ENRLMT_STATUS_SD,VARCHAR2,30,,Enrollment Status Long Description,,,
CS,WH_D_ENRLMT_STATUS,ENRLMT_STATUS_LD,VARCHAR2,10,,Enrollment Status Short Description,,,
CS,WH_D_ENRLMT_STATUS,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status Code (A- Active, I- Inactive)",,,
CS,WH_D_ENRLMT_STATUS,EFF_DT,TIMESTAMP(6),11,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_ENRLMT_STATUS,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_ENRLMT_STATUS,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_ENRLMT_STATUS,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_GRADE,GRADE_SID,NUMBER,22,,Grade Surrogate Identification,,,
CS,WH_D_GRADE,GRADE_CD,VARCHAR2,3,,Grade Code,,,
CS,WH_D_GRADE,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_GRADE,GRADE_SD,VARCHAR2,10,,Grade Short Description,,,
CS,WH_D_GRADE,GRADE_LD,VARCHAR2,30,,Grade Long Description,,,
CS,WH_D_GRADE,GRADE_SCHEME_CD,VARCHAR2,3,,"Grading Scheme Code -  all valid grade bases, grades, and grade-related detail attached to an academic career",,,
CS,WH_D_GRADE,GRADE_SCHEME_SD,VARCHAR2,10,,Grading Scheme Short Description,,,
CS,WH_D_GRADE,GRADE_SCHEME_LD,VARCHAR2,30,,Grading Scheme Long Description,,,
CS,WH_D_GRADE,GRADE_BASIS_CD,VARCHAR2,3,,Grading Basis Code that is an exception rule to the grading scheme for  an academic career ,,,
CS,WH_D_GRADE,GRADE_BASIS_LD,VARCHAR2,50,,Grading Basis Long Description,,,
CS,WH_D_GRADE,GRADE_CATEGORY_CD,VARCHAR2,4,,"Grading Category ( TRN for Transfer Grade, FAIL for Failing, etc.)",,,
CS,WH_D_GRADE,GRADE_CATEGORY_LD,VARCHAR2,30,,Grading Category Long Description,,,
CS,WH_D_GRADE,EARNED_CREDIT_FLAG,VARCHAR2,1,,Flag if the grade has earned credits for degree,,,
CS,WH_D_GRADE,INCLUDED_IN_GPA_FLAG,VARCHAR2,1,,Flag if the grade is included in the GPA calculation,,,
CS,WH_D_GRADE,GRADE_POINTS,NUMBER,22,9,Grade Points of the Grade,,,
CS,WH_D_GRADE,EFF_START_DT,DATE,7,,Effective start date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_GRADE,EFF_END_DT,DATE,7,,Effective end date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_GRADE,PS_CUR_FLAG,VARCHAR2,1,,Flag (Y/N) that indicates if this row is still active in PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_GRADE,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_GRADE,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_GRADE,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_INSTRUCTION_MODE,INSTRUCTION_MODE_SID,NUMBER,22,10,Section Delivery Method (technology indicator) Surrogate Identification,,,
CS,WH_D_INSTRUCTION_MODE,INSTITUTION_SID,NUMBER,22,10,Institution surrogate identification,,,
CS,WH_D_INSTRUCTION_MODE,INSTITUTION_CD,VARCHAR2,5,,Institution Code - Currently all values contain UFLOR for University of Florida,,,
CS,WH_D_INSTRUCTION_MODE,INSTITUTION_SD,VARCHAR2,10,,Institution Short Description of the Institution code,,,
CS,WH_D_INSTRUCTION_MODE,INSTITUTION_LD,VARCHAR2,30,,Institution Long Description of the Institution code,,,
CS,WH_D_INSTRUCTION_MODE,INSTRUCTION_MODE_CD,VARCHAR2,2,,Delivery Method Code (technology indicator)  - Indicates between all distance learning and classroom learning,,,
CS,WH_D_INSTRUCTION_MODE,EFF_DT,TIMESTAMP(6),11,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_INSTRUCTION_MODE,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status Code (A- Active, I- Inactive)",,,
CS,WH_D_INSTRUCTION_MODE,INSTRUCTION_MODE_SD,VARCHAR2,10,,Delivery Method Code (technology indicator) Short Description,,,
CS,WH_D_INSTRUCTION_MODE,INSTRUCTION_MODE_LD,VARCHAR2,30,,Delivery Method Code (technology indicator) Long Description,,,
CS,WH_D_INSTRUCTION_MODE,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_INSTRUCTION_MODE,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_INSTRUCTION_MODE,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_REPEAT,REPEAT_SID,NUMBER,22,,Repeat Information Surrogate Identification,,,
CS,WH_D_REPEAT,REPEAT_SCHEME_CD,VARCHAR2,4,,Repeat scheme coding - Currently all assigned to University,,,
CS,WH_D_REPEAT,REPEAT_SCHEME_SD,VARCHAR2,10,,Repeat scheme Short Description,,,
CS,WH_D_REPEAT,REPEAT_SCHEME_LD,VARCHAR2,30,,Repeat scheme Long Description,,,
CS,WH_D_REPEAT,REPEAT_CD,VARCHAR2,4,,Repeat information code,,,
CS,WH_D_REPEAT,EFF_DT,TIMESTAMP(6),11,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_REPEAT,REPEAT_SD,VARCHAR2,10,,Repeat information Short Description,,,
CS,WH_D_REPEAT,REPEAT_LD,VARCHAR2,30,,Repeat information Long Description,,,
CS,WH_D_REPEAT,REPEAT_FD,VARCHAR2,50,,Repeat Information Formal Description,,,
CS,WH_D_REPEAT,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_REPEAT,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_REPEAT,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_RESIDENCY,RESIDENCY_SID,NUMBER,22,10,Residency Surrogate Identification,,,
CS,WH_D_RESIDENCY,RESIDENCY_CD,VARCHAR2,5,,Residency Code,,,
CS,WH_D_RESIDENCY,RESIDENCY_SD,VARCHAR2,10,,Residency Short Description,,,
CS,WH_D_RESIDENCY,RESIDENCY_LD,VARCHAR2,30,,Residency Long Description,,,
CS,WH_D_RESIDENCY,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_RESIDENCY,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status Code (A- Active, I- Inactive)",,,
CS,WH_D_RESIDENCY,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_RESIDENCY,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_RESIDENCY,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_SESSION,SESSION_SID,NUMBER,22,10,"Term Session Surrogate Identification (Granular term sessions, i.e. Summer A, Summer B, Eight week sessions)",,,
CS,WH_D_SESSION,INSTITUTION_SID,NUMBER,22,10,Institution surrogate identification,,,
CS,WH_D_SESSION,INSTITUTION_CD,VARCHAR2,5,,Institution Code - Currently all values contain UFLOR for University of Florida,,,
CS,WH_D_SESSION,INSTITUTION_SD,VARCHAR2,10,,Institution Short Description of the Institution code,,,
CS,WH_D_SESSION,INSTITUTION_LD,VARCHAR2,30,,Institution Long Description of the Institution code,,,
CS,WH_D_SESSION,ACAD_CAR_SID,NUMBER,22,10,Academic Career surrogate identification,,,
CS,WH_D_SESSION,ACAD_CAR_CD,VARCHAR2,4,,Academic Career Code - designates all course work undertaken by a student at an academic institution,,,
CS,WH_D_SESSION,ACAD_CAR_SD,VARCHAR2,10,,Academic Career Short Description for the Academic Career Code,,,
CS,WH_D_SESSION,ACAD_CAR_LD,VARCHAR2,30,,Academic Career Long Description for the Academic Career Code,,,
CS,WH_D_SESSION,TERM_SID,NUMBER,22,10,Term surrogate identification,,,
CS,WH_D_SESSION,TERM_CD,VARCHAR2,4,,Term Identification Code,,,
CS,WH_D_SESSION,TERM_SD,VARCHAR2,10,,Term Short Description,,,
CS,WH_D_SESSION,TERM_LD,VARCHAR2,30,,Term Long Description,,,
CS,WH_D_SESSION,ACAD_YEAR_SID,NUMBER,22,10,Academic Year Surrogate Identification - Corresponds to the same four digit year,,,
CS,WH_D_SESSION,SESSION_CODE,VARCHAR2,3,,Session Code of the term  - Provides additional ranges within  the term (for example: Summer A),,,
CS,WH_D_SESSION,SESSION_CD,VARCHAR2,3,,Session Code of the term  - Provides additional ranges within  the term (for example: Summer A),,,
CS,WH_D_SESSION,SESSION_SD,VARCHAR2,10,,Session Code Short Description,,,
CS,WH_D_SESSION,SESSION_LD,VARCHAR2,30,,Session Code Long Description,,,
CS,WH_D_SESSION,ABC_FLAG,VARCHAR2,1,,"Indicates if the session is Summer A, Summer B, or Summer C for the term",,,
CS,WH_D_SESSION,SESSION_BEG_DT,DATE,7,,Begin date of the session,,,
CS,WH_D_SESSION,SESSION_END_DT,DATE,7,,End date of the session,,,
CS,WH_D_SESSION,TERM_BEG_DT,DATE,7,,Begin Date of the term,,,
CS,WH_D_SESSION,TERM_END_DT,DATE,7,,End Date of the term,,,
CS,WH_D_SESSION,TERM_CATEGORY_CD,VARCHAR2,1,,Category/Classification of the Term,,,
CS,WH_D_SESSION,TERM_CATEGORY_SD,VARCHAR2,10,,Category/Classification Short Description,,,
CS,WH_D_SESSION,TERM_CATEGORY_LD,VARCHAR2,30,,Category/Classification Long Description,,,
CS,WH_D_SESSION,HOLIDAY_SCHED_CD,VARCHAR2,6,,Term Holiday Schedule Code - Currently not utilized,,,
CS,WH_D_SESSION,HOLIDAY_SCHED_SD,VARCHAR2,10,,Term Holiday Schedule Short Description,,,
CS,WH_D_SESSION,HOLIDAY_SCHED_LD,VARCHAR2,30,,Term Holiday Schedule Long Description,,,
CS,WH_D_SESSION,INSTRUCTION_WEEK_NUM,NUMBER,22,10,Weeks in the term schedule,,,
CS,WH_D_SESSION,SIXTY_PCT_DT,DATE,7,,60% percent date through the term,,,
CS,WH_D_SESSION,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_SESSION,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_SESSION,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_SESSION,CUR_SESSION_FLAG,VARCHAR2,1,,Indicates if the session is current. Current date between session begin and end date.,,,
CS,WH_D_COMPONENT_TYPE,COMPONENT_TYPE_SID,NUMBER,22,10,Section type (component) Surrogate Identification,,,
CS,WH_D_COMPONENT_TYPE,COMPONENT_TYPE_CD,VARCHAR2,4,,"Section type (component) Code (Lecture, Laboratory, Discussion, etc.) ",,,
CS,WH_D_COMPONENT_TYPE,COMPONENT_TYPE_SD,VARCHAR2,10,,Section type (component) Short Description,,,
CS,WH_D_COMPONENT_TYPE,COMPONENT_TYPE_LD,VARCHAR2,30,,Section type (component) Long Description,,,
CS,WH_D_COMPONENT_TYPE,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_COMPONENT_TYPE,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status Code (A- Active, I- Inactive)",,,
CS,WH_D_COMPONENT_TYPE,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_COMPONENT_TYPE,CREATED_EW_DTTM,TIMESTAMP(6),11,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_COMPONENT_TYPE,LASTUPD_EW_DTTM,TIMESTAMP(6),11,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_CPPS,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_CPPS,ACAD_CAR_CD,VARCHAR2,4,,Academic Career - designates all course work undertaken by a student at an academic institution,,,
CS,WH_F_CPPS,STU_CAR_NUM,NUMBER,22,0,Student Career Number - Generated for multiple programs in the same academic career ,,,
CS,WH_F_CPPS,EFF_DT_SID,NUMBER,22,0,Effect start date surrogate identification,,,
CS,WH_F_CPPS,END_EFF_DT_SID,NUMBER,22,0,Effective end date surrogate identification,,,
CS,WH_F_CPPS,EFF_TERM_SID,NUMBER,22,0,The Effective Term Surrogate Identification of the Effective Date,,,
CS,WH_F_CPPS,END_EFF_TERM_SID,NUMBER,22,0,The End Effective Term Surrogate Identification of the End Effective Date,,,
CS,WH_F_CPPS,EFF_SEQ,NUMBER,22,0,Effective Sequence - sequential numbering of the change within the same EFFDT (effective date),,,
CS,WH_F_CPPS,ACAD_PLAN_CD,VARCHAR2,10,,"Academic Plan Code -  An academic plan is an area of study—such as a major, minor, or specialization—that is within an academic program or within an academic career.",,,
CS,WH_F_CPPS,ACAD_SPLAN_CD,VARCHAR2,10,,"Academic Sub Plan Code- Academic sub plans are areas of further specialization within academic plans, and they are tied to academic plans. You can define an academic sub plan as a minor, a concentration, or a specialization.",,,
CS,WH_F_CPPS,APPROVED_ACAD_LOAD_CD,VARCHAR2,1,,Approved Academic Load,,,
CS,WH_F_CPPS,CAMPUS_CD,VARCHAR2,5,,Campus code - Currently all data is under one Campus,,,
CS,WH_F_CPPS,APPLICATION_NUM,VARCHAR2,8,,PeopleSoft Application Number the Academic Program is attached to,,,
CS,WH_F_CPPS,ACAD_PROG_CD,VARCHAR2,5,,Academic Program Code - An academic program is the program to which a student applies and is admitted and from which the student graduates. ,,,
CS,WH_F_CPPS,STU_DEGREE_NUM,VARCHAR2,2,,Student Degree Number,,,
CS,WH_F_CPPS,ACAD_PLAN_SEQ_NUM,NUMBER,22,0,Academic Plan Sequence Number - Used to level multiple Academic Plan types on the same Academic Program,,,
CS,WH_F_CPPS,PROG_STATUS_SID,NUMBER,22,0,Academic Program Status Surrogate Identification,,,
CS,WH_F_CPPS,PROG_ACTION_SID,NUMBER,22,0,Program Action Surrogate Identification,,,
CS,WH_F_CPPS,PROG_REASON_SID,NUMBER,22,0,Program Reason Surrogate Information,,,
CS,WH_F_CPPS,ACAD_CAR_SID,NUMBER,22,0,Academic Career surrogate identification,,,
CS,WH_F_CPPS,ACAD_PROG_SID,NUMBER,22,0,Academic Program Surrogate Identification,,,
CS,WH_F_CPPS,ACAD_PLAN_SID,NUMBER,22,0,Academic Plan Surrogate Identification,,,
CS,WH_F_CPPS,ACAD_SPLAN_SID,NUMBER,22,0,Academic Sub Plan Surrogate Identification,,,
CS,WH_F_CPPS,MATRIC_TERM_SID,NUMBER,22,0,Matriculation term of the Academic Career Surrogate Identification,,,
CS,WH_F_CPPS,EXPECTED_GRADUATION_TERM_SID,NUMBER,22,0,Expected Graduation Term for the Academic Program Surrogate Identification,,,
CS,WH_F_CPPS,PROG_REQ_TERM_SID,NUMBER,22,0,Academic Program Requirement Term Surrogate Identification,,,
CS,WH_F_CPPS,PLAN_REQ_TERM_SID,NUMBER,22,0,Academic Plan Requirement Term Surrogate Identification,,,
CS,WH_F_CPPS,SPLAN_REQ_TERM_SID,NUMBER,22,0,Academic Sub Plan Requirement Term Surrogate Identification,,,
CS,WH_F_CPPS,PROG_COMPL_TERM_SID,NUMBER,22,0,Academic Program Completion Term Surrogate Identification (identifies the degree awarded term when checkout status = 'AW'),,,
CS,WH_F_CPPS,PLAN_COMPL_TERM_SID,NUMBER,22,0,Academic Plan Completion Term Surrogate Identification,,,
CS,WH_F_CPPS,PERSON_SID,NUMBER,22,0,Person surrogate identification,,,
CS,WH_F_CPPS,ACTION_DT_SID,NUMBER,22,0,Date of when the data was entered into the Academic Program - Differs from when the Program becomes effect (EFFDT),,,
CS,WH_F_CPPS,PLAN_DECLARE_DT_SID,NUMBER,22,0,Declaration date of the Academic Plan,,,
CS,WH_F_CPPS,SPLAN_DECLARE_ST_SID,NUMBER,22,0,Declaration date of the Academic Sub Plan,,,
CS,WH_F_CPPS,ACAD_GROUP_SID,NUMBER,22,0,Academic Group surrogate identification,,,
CS,WH_F_CPPS,INSTITUTION_SID,NUMBER,22,0,Institution surrogate identification,,,
CS,WH_F_CPPS,DEGREE_SID,NUMBER,22,0,Degree Surrogate Identification,,,
CS,WH_F_CPPS,DEGREE_CO_STATUS_SID,NUMBER,22,0,Degree Checkout Status Surrogate Identification,,,
CS,WH_F_CPPS,ACAD_ORG_SID,NUMBER,22,0,Academic Organization surrogate identification,,,
CS,WH_F_CPPS,ACAD_ORG_PCT_OWNED,NUMBER,6,3,Academic Organization Ownership of the Academic Plan ,,,
CS,WH_F_CPPS,STU_PLAN_CAF_SID,NUMBER,22,0,Student Plan Common Attribute Framework Surrogate Identification,,,
CS,WH_F_CPPS,LAST_UPDATED_UFID,VARCHAR2,30,,Last Updated by ID,,,
CS,WH_F_CPPS,LAST_UPDATED_DTTM,TIMESTAMP(6),11,6,Last Updated by Timestamp,,,
CS,WH_F_CPPS,LASTUPD_EW_DTTM,TIMESTAMP(6),11,6,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_CPPS,MAX_ROW_EFF_TERM_FLAG,VARCHAR2,1,,Flag to indicate the max row for the effective term on an academic program,,,
CS,WH_F_STU_TERM_PROGRESS,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_CAR_CD,VARCHAR2,4,,Academic Career - designates all course work undertaken by a student at an academic institution,,,
CS,WH_F_STU_TERM_PROGRESS,INSTITUTION_CD,VARCHAR2,5,,Institution Value - Currently all values contain UFLOR for University of Florida,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_CD,VARCHAR2,4,,PeopleSoft Term Value,,,
CS,WH_F_STU_TERM_PROGRESS,STU_CAR_NUM,NUMBER,22,10,Student Career Number - Generated for multiple programs in the same academic career ,,,
CS,WH_F_STU_TERM_PROGRESS,WITHDRAW_DT,DATE,7,,Date of withdraw,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_PROG_SID,NUMBER,22,,Academic Program Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_GROUP_SID,NUMBER,22,,Academic Group surrogate identification,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_ORG_SID,NUMBER,22,,Academic Organization surrogate identification,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_CAR_SID,NUMBER,22,,Academic Career surrogate identification,,,
CS,WH_F_STU_TERM_PROGRESS,INSTITUTION_SID,NUMBER,22,,Institution surrogate identification,,,
CS,WH_F_STU_TERM_PROGRESS,PERSON_SID,NUMBER,22,,Person surrogate identification,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_LOAD_SID,NUMBER,22,,Academic Load Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_SID,NUMBER,22,,Term surrogate identification,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_LEVEL_SID_PROJECTED,NUMBER,22,,Projected Academic Level for the term Surrogate identification,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_LEVEL_SID_BOT,NUMBER,22,,Beginning of Term Academic Level Surrogate identification (Similar to CLASS LEVEL on CSTAT),,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_LEVEL_SID_EOT,NUMBER,22,,End of Term Academic Level Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,ACAD_PLAN_SID,NUMBER,22,,Academic Plan Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,DEGREE_SID,NUMBER,22,,Degree Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,PROG_STATUS_SID,NUMBER,22,,Academic Program Status Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,PROG_ACTION_SID,NUMBER,22,,Program Action Surrogate Identification,,,
CS,WH_F_STU_TERM_PROGRESS,PROG_REASON_SID,NUMBER,22,,Program Reason Surrogate Information,,,
CS,WH_F_STU_TERM_PROGRESS,MAX_TOT_HOURS,NUMBER,22,5,Max Total Hours (Units),,,
CS,WH_F_STU_TERM_PROGRESS,MAX_NO_GPA_HOURS,NUMBER,22,5,Max No GPA Hours (Units),,,
CS,WH_F_STU_TERM_PROGRESS,MAX_AUDIT_HOURS,NUMBER,22,8,Max Audit Hours (Units),,,
CS,WH_F_STU_TERM_PROGRESS,MAX_WAIT_HOURS,NUMBER,22,8,Max Wait List Hours (Units),,,
CS,WH_F_STU_TERM_PROGRESS,MIN_TOT_HOURS,NUMBER,22,5,Min Total Hours (Units),,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_TAKEN_PROGRESS,NUMBER,22,8,Hours (Units) Taken for Progress,,,
CS,WH_F_STU_TERM_PROGRESS,TERM_HOURS_PASSED_PROGRESS,NUMBER,22,8,Hours (Units) Passed for Progress,,,
